rank,rank_sharpe,ma_window,entry_z,exit_z,zscore_valid_rows,sharpe_ratio,daily_return_count,daily_return_mean,daily_return_std,return_over_max_dd,sharpe_rank_eligible,trade_count,winning_trades,losing_trades,win_rate,gross_pnl_twd,net_pnl_twd,return_pct,max_drawdown_twd,max_drawdown_pct,profit_factor,avg_trade_pnl_twd,exposure_minutes,exposure_ratio,total_fee_twd,start,end,rank_net_pnl,rank_return_over_max_dd
31,31,37,3.0,0.5,1883,2.7379429095119394,52,3.229560954826285e-05,0.0001872489400865806,1.3416622238252232,True,12,6,6,0.5,4703.608309443013,4703.608309443013,0.001679860110515396,-3509.7939010779373,-0.0012520737937496177,2.7860925792042277,391.9673591202511,2210,0.018226503480354962,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,37,36
32,32,20,3.0,0.5,1900,2.5065669258454384,52,2.7203930621329147e-05,0.0001722870457565351,1.6612573408200315,True,10,6,4,0.6,3961.519516970301,3961.519516970301,0.0014148283989180346,-2387.35137935495,-0.0008516611870739097,2.6036070768383244,396.1519516970301,501,0.004131890607989971,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,38,33
33,33,20,2.5,0.5,1900,2.3046347278736614,52,5.663145853896464e-05,0.0003900820044012965,1.259689690356542,True,24,14,10,0.5833333333333334,8246.570582007624,8246.570582007624,0.002945203779288401,-6570.118120727129,-0.002338039123313609,2.0788176940917924,343.607107583651,2415,0.019917197242107346,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,32,38
34,34,20,2.5,0.0,1900,2.212872956054759,52,5.110207752920686e-05,0.00036659146179473053,1.2604413514140693,True,25,14,11,0.56,7440.550690128091,7440.550690128091,0.002657339532188572,-5921.4121386767365,-0.0021082611493246747,2.0106991658526243,297.62202760512366,2040,0.01682446475109689,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,34,37
35,35,37,3.0,0.0,1883,0.9820785964514064,52,1.3280462868732788e-05,0.00021466796348147257,0.3420369612626915,True,12,7,5,0.5833333333333334,1930.9972717151002,1930.9972717151002,0.0006896418827554277,-5650.6139796408825,-0.002016278826152266,1.4674845324921213,160.91643930959168,753,0.006210206841948999,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,39,39
36,36,74,3.0,0.0,1846,0.8693762452858892,52,1.1507811998844576e-05,0.00021012864463589487,0.2944078715799743,True,11,7,4,0.6363636363636364,1672.8740962209222,1672.8740962209222,0.0005974550343645803,-5686.78043097537,-0.002029344633885867,1.4014790013701792,152.0794632928111,917,0.007562761851350906,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,40,40
37,37,148,3.0,0.5,1772,5.618489070857714,52,6.670656606137911e-05,0.0001884730742244564,3.823884539835991,False,9,8,1,0.8888888888888888,9726.471603073027,9726.471603073027,0.0034737398582404214,-2551.765146382153,-0.0009084322034444618,37.50186125274767,1080.719067008114,921,0.007595750997921684,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,29,9
38,38,148,3.0,0.0,1772,5.395620680238336,52,5.4648189819562937e-05,0.00016078096860140502,3.1310435074718987,False,9,8,1,0.8888888888888888,7966.0243629786,7966.0243629786,0.002845008701063759,-2551.765146382153,-0.0009086455343959455,120.5792686406999,885.1138181087333,729,0.00601227196252433,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,33,15
39,39,296,3.0,0.0,1624,4.860937991985551,52,4.593627349159758e-05,0.00015001543654685298,2.6314892887240604,False,9,8,1,0.8888888888888888,6694.552007690643,6694.552007690643,0.0023909114313180493,-2550.2351432233118,-0.0009085772993882636,1406.4823156434295,743.839111965627,666,0.0054926929040345724,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,35,21
40,40,296,3.0,0.5,1624,4.085593656819512,52,6.13408502897761e-05,0.00023833887856923716,3.0334230129198145,False,9,7,2,0.7777777777777778,8941.144861878303,8941.144861878303,0.003193266022099415,-2948.8806797158904,-0.00105269393965128,32.62315316019278,993.4605402087004,3365,0.02775211955266717,0.0,2026-05-08 08:45:00+08:00,2026-07-31 13:37:00+08:00,31,16
