rank,rank_sharpe,ma_window,entry_z,exit_z,zscore_valid_rows,sharpe_ratio,daily_return_count,daily_return_mean,daily_return_std,return_over_max_dd,sharpe_rank_eligible,trade_count,winning_trades,losing_trades,win_rate,gross_pnl_twd,net_pnl_twd,return_pct,max_drawdown_twd,max_drawdown_pct,profit_factor,avg_trade_pnl_twd,exposure_minutes,exposure_ratio,total_fee_twd,start,end,rank_net_pnl,rank_return_over_max_dd
47,47,1000,2.5,0.5,2184,3.5599377499849916,35,0.0007780309098291052,0.0034694027440302457,1.5734275866465117,False,2,2,0,1.0,57092.70540988592,54770.57706865825,0.027385288534329158,-35267.763274410274,-0.01740486106049288,,27385.288534329124,18345,0.30140474821325886,2322.128341227676,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,45,54
48,48,500,3.0,0.0,2184,3.464607870076943,35,0.00037885465801445074,0.0017358764611749259,2.711192496111331,False,1,1,0,1.0,27630.8344023643,26588.176693763708,0.013294088346881908,-9862.243149958551,-0.0049034099813826,,26588.176693763708,1375,0.02259098003778855,1042.657708600591,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,50,41
49,49,500,3.0,0.5,2184,3.464607870076943,35,0.00037885465801445074,0.0017358764611749259,2.711192496111331,False,1,1,0,1.0,27630.8344023643,26588.176693763708,0.013294088346881908,-9862.243149958551,-0.0049034099813826,,26588.176693763708,1375,0.02259098003778855,1042.657708600591,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,50,41
50,50,750,3.0,0.0,2184,3.464607870076943,35,0.00037885465801445074,0.0017358764611749259,2.711192496111331,False,1,1,0,1.0,27630.8344023643,26588.176693763708,0.013294088346881908,-9862.243149958551,-0.0049034099813826,,26588.176693763708,1375,0.02259098003778855,1042.657708600591,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,50,41
51,51,750,3.0,0.5,2184,3.464607870076943,35,0.00037885465801445074,0.0017358764611749259,2.711192496111331,False,1,1,0,1.0,27630.8344023643,26588.176693763708,0.013294088346881908,-9862.243149958551,-0.0049034099813826,,26588.176693763708,1375,0.02259098003778855,1042.657708600591,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,50,41
52,52,750,3.0,1.0,2184,3.464607870076943,35,0.00037885465801445074,0.0017358764611749259,2.711192496111331,False,1,1,0,1.0,27630.8344023643,26588.176693763708,0.013294088346881908,-9862.243149958551,-0.0049034099813826,,26588.176693763708,1375,0.02259098003778855,1042.657708600591,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,50,41
53,53,1000,2.5,0.0,2184,3.4548355209407524,35,0.0006956255627940936,0.0031963065684898853,1.4053678458136707,False,2,2,0,1.0,51225.05944326145,48920.464190542116,0.024460232095271116,-35267.763274410274,-0.01740486106049288,,24460.232095271058,11145,0.1831101618335661,2304.5952527193326,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,47,56
54,54,1250,2.5,0.0,2184,3.2762194252800887,35,0.0005991102583010642,0.002902913167185267,1.2096200571141298,False,2,2,0,1.0,44628.69199132506,42076.84916432289,0.021038424582161475,-35214.91459650919,-0.01739258906830152,,21038.424582161446,10060,0.16528382485829293,2551.8428270021686,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,48,57
55,55,1000,3.0,0.0,2184,3.162476625468795,35,0.0003372108914848785,0.001692678739946336,2.4077328382100887,False,1,1,0,1.0,24687.585126005928,23642.663229724425,0.011821331614862197,-9859.471512709511,-0.004909735593277113,,23642.663229724425,1385,0.02275527807442701,1044.9218962815014,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,55,48
56,56,1000,3.0,0.5,2184,3.162476625468795,35,0.0003372108914848785,0.001692678739946336,2.4077328382100887,False,1,1,0,1.0,24687.585126005928,23642.663229724425,0.011821331614862197,-9859.471512709511,-0.004909735593277113,,23642.663229724425,1385,0.02275527807442701,1044.9218962815014,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,55,48
57,57,1000,3.0,1.0,2184,3.162476625468795,35,0.0003372108914848785,0.001692678739946336,2.4077328382100887,False,1,1,0,1.0,24687.585126005928,23642.663229724425,0.011821331614862197,-9859.471512709511,-0.004909735593277113,,23642.663229724425,1385,0.02275527807442701,1044.9218962815014,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,55,48
58,58,1250,3.0,0.0,2184,,35,0.0,0.0,,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,58,58
59,59,1250,3.0,0.5,2184,,35,0.0,0.0,,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,58,58
60,60,1250,3.0,1.0,2184,,35,0.0,0.0,,False,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,2026-06-05 21:30:00+08:00,2026-07-18 03:55:00+08:00,58,58
