rank,rank_sharpe,ma_window,entry_z,exit_z,zscore_valid_rows,sharpe_ratio,daily_return_count,daily_return_mean,daily_return_std,return_over_max_dd,sharpe_rank_eligible,trade_count,winning_trades,losing_trades,win_rate,gross_pnl_twd,net_pnl_twd,return_pct,max_drawdown_twd,max_drawdown_pct,profit_factor,avg_trade_pnl_twd,exposure_minutes,exposure_ratio,total_fee_twd,start,end,rank_net_pnl,rank_return_over_max_dd
64,64,5850,1.25,0.0,14790,9.65028335830566,47,0.0035191397198778593,0.005788908894373265,9.184794797231081,True,23,23,0,1.0,383688.13649723504,357243.03570553986,0.17862151785276995,-45263.77429920994,-0.019447524065166765,,15532.305900240865,40126,0.49520542028162756,26445.10079169519,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,59,58
65,65,1560,2.0,0.25,14790,9.421122637735666,47,0.003185751527358154,0.005367962994010872,8.116074644725884,True,18,17,1,0.9444444444444444,341682.0728665995,320963.7947515691,0.16048189737578458,-45263.77429920994,-0.019773339255827502,327.73593095367494,17831.321930642727,45483,0.5613175529748609,20718.27811503035,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,70,70
66,66,3900,1.25,0.5,14790,9.394180662673847,47,0.00356065268871735,0.006016874823485599,9.462899887457068,True,24,24,0,1.0,388747.0672053454,361679.32269735984,0.18083966134868004,-45663.39971713396,-0.019110385135573536,,15069.97177905666,53808,0.6640585469399845,27067.744507985568,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,56,53
67,67,5850,1.0,0.25,14790,9.299001340421862,47,0.003536425739682057,0.006037101853018056,8.929963580325996,True,29,28,1,0.9655172413793104,392096.31935048255,358990.4641380953,0.17949523206904763,-47984.94747819705,-0.020100331927948915,18.302976088938387,12378.981522003287,59590,0.735415715361167,33105.855212387185,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,58,63
68,68,3900,1.5,0.0,14790,9.151434662408239,47,0.0033121543791684352,0.005745418361864034,8.439881793634157,True,22,22,0,1.0,359888.75711266673,334526.7596386884,0.16726337981934428,-45263.77429920994,-0.019818213561415506,,15205.761801758565,34159,0.42156511866122004,25361.997473978387,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,67,66
69,69,1560,1.5,0.25,14790,9.134035585144765,47,0.0035204569076115124,0.006118382214762479,8.581223164705282,True,29,27,2,0.9310344827586207,390845.95999791083,357181.7971293213,0.17859089856466068,-47984.94747819705,-0.020811823109228543,32.70323495555124,12316.613694114529,53317,0.657998988016636,33664.16286858951,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,60,64
70,70,2500,1.75,0.0,14790,9.023103176820005,47,0.0029645567931990548,0.005215598138663489,7.413104957474349,True,17,17,0,1.0,316738.7954539672,297118.5656745501,0.14855928283727496,-45263.77429920994,-0.020040088962653677,,17477.562686738238,37357,0.4610324698564711,19620.22977941703,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,74,75
71,71,2500,1.75,0.5,14790,8.987417980681103,47,0.002794370076458949,0.004935705656029122,6.898864082566346,True,15,15,0,1.0,296275.75379222014,279015.52214177535,0.13950776107088755,-45263.77429920994,-0.02022184513294416,,18601.03480945169,44359,0.5474459761320021,17260.23165044483,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,77,78
72,72,3900,1.5,0.25,14790,8.960200761581374,47,0.003277609259356349,0.005806837966587506,8.382595226966853,True,19,19,0,1.0,352655.8859371278,330714.83840473375,0.16535741920236685,-45263.77429920994,-0.019726279836393766,,17406.044126564935,42727,0.527305038936677,21941.04753239405,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,69,67
73,73,2500,1.75,0.25,14790,8.901228086833706,47,0.0029216671454928415,0.005210520125048294,7.276071875517234,True,16,16,0,1.0,310847.4063706958,292508.00510994974,0.14625400255497498,-45263.77429920994,-0.02010068139198779,,18281.75031937186,42987,0.5305137666761283,18339.4012607461,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,76,76
74,74,3900,1.0,0.5,14790,8.86070625688399,47,0.003338474477772445,0.005981085234369326,8.312924007372711,True,27,26,1,0.9629629629629629,367393.40813792334,337255.60041298345,0.16862780020649173,-47984.94747819705,-0.02028501644631133,17.255377712655957,12490.94816344383,56586,0.698342568709968,30137.807724939987,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,66,69
75,75,5850,1.5,0.0,14790,8.754845357542395,47,0.002790467731619376,0.005059746934116864,6.911483882834053,True,16,16,0,1.0,297472.6647510831,278533.9172763255,0.13926695863816282,-45263.77429920994,-0.020150080792933345,,17408.369829770345,36277,0.44770390847721186,18938.747474757583,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,78,77
76,76,2500,2.0,0.0,14790,8.65504536353988,47,0.0024990208762029798,0.004583537681346793,6.0462154037188025,True,12,12,0,1.0,261565.05759342966,247853.84407338186,0.12392692203669087,-45263.77429920994,-0.020496610484712144,,20654.487006115156,24576,0.3032988189413667,13711.213520047731,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,82,82
77,77,2500,2.0,0.5,14790,8.51269305892938,47,0.0024971925916039694,0.004656775848122445,6.034011688664704,True,11,11,0,1.0,260059.5996588926,247625.6345113407,0.1238128172556702,-45263.77429920994,-0.020519154360980254,,22511.42131921279,30314,0.37411297189894976,12433.965147551939,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,83,83
78,78,2500,2.0,0.25,14790,8.460270897611823,47,0.002457383792708682,0.004610934900335043,5.921202716578096,True,11,11,0,1.0,255888.85472371764,243456.29272585164,0.12172814636292588,-45263.77429920994,-0.020558010287692604,,22132.390247804695,30194,0.3726320206345876,12432.561997866,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,84,84
79,79,5850,1.25,0.25,14790,8.161136115577246,47,0.003128774528472928,0.006085887450105765,8.06127723810986,True,19,19,0,1.0,336175.2013154003,314336.27306165686,0.15716813653082842,-45663.39971713396,-0.019496679234378977,,16544.01437166615,50833,0.6273432968443396,21838.92825374349,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,72,71
80,80,3900,1.75,0.0,14790,7.943967088368746,47,0.0025589817746999974,0.005113638546148497,6.17823425306463,True,14,14,0,1.0,270061.68048086565,253916.07210833937,0.12695803605416975,-45263.77429920994,-0.02054924285060799,,18136.862293452814,31200,0.3850473287341569,16145.608372526272,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,81,81
81,81,1560,2.5,0.0,14790,7.936046045072787,47,0.0022252451423687585,0.0044511676616475,5.385011647091,True,11,11,0,1.0,232048.78316717973,219242.53227232033,0.10962126613616012,-45263.77429920994,-0.020356737054668745,,19931.139297483667,17688,0.21829221636697974,12806.25089485938,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,86,87
82,82,5850,1.0,0.5,14790,7.802449441304621,47,0.003167570625582861,0.0064445947636599474,7.7830957535993415,True,24,23,1,0.9583333333333334,345359.84620949556,318309.82067859115,0.15915491033929563,-47984.94747819705,-0.020448792534216664,16.34221035452697,13262.909194941298,65145,0.8039714176405978,27050.025530904415,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,71,72
83,83,3900,1.75,0.25,14790,7.7639188227385025,47,0.0023297323462650303,0.0047634906162397125,5.5786764042353445,True,12,12,0,1.0,243806.06609295867,229995.26319897932,0.1149976315994896,-45263.77429920994,-0.020613784214510655,,19166.271933248277,39986,0.4934776438065384,13810.802893979355,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,85,85
84,84,3900,1.5,0.5,14790,7.618255614695813,47,0.0029598884065866254,0.006167654929213714,7.532824202800105,True,17,17,0,1.0,315520.2075686052,296042.4500326721,0.14802122501633597,-45663.39971713396,-0.019650163209877305,,17414.26176662777,51607,0.6368954324994754,19477.757535933077,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,75,74
85,85,5850,1.5,0.25,14790,7.193841037865053,47,0.002590503075021022,0.005716412306842767,6.42692305488433,True,14,14,0,1.0,273415.46084774315,256906.77001680134,0.12845338500840078,-45663.39971713396,-0.019986762547402653,,18350.483572628666,46621,0.5753619074652285,16508.6908309418,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,80,80
86,86,5850,1.75,0.0,14790,6.593351225153707,47,0.001942646476900229,0.004677220388550409,4.518430973957948,True,10,10,0,1.0,201803.07764556297,189917.10824664985,0.09495855412332481,-45263.77429920994,-0.021015824889352084,,18991.710824664984,28418,0.3507139419220279,11885.969398913117,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,91,91
87,87,5850,1.25,0.5,14790,6.4916093315231755,47,0.0026520132811149047,0.0064852032127670715,6.520509599627349,True,16,16,0,1.0,281117.34019431705,262938.02878291975,0.13146901439146,-45663.39971713396,-0.020162383381656785,,16433.626798932484,55370,0.683335595897765,18179.311411397284,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,79,79
88,88,3900,1.75,0.5,14790,5.997670354250547,47,0.002020037472100449,0.005346592734715779,4.813309322021506,True,11,11,0,1.0,210159.46011895797,197538.0741831003,0.09876903709155019,-45663.39971713396,-0.02051998541620195,,17958.00674391821,46088,0.5687840155993533,12621.385935857612,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,90,89
89,89,5850,1.5,0.5,14790,5.7593108365905845,47,0.002231337859689889,0.006150282804875376,5.386506191174458,True,12,12,0,1.0,232897.86033014746,218954.80502412232,0.10947740251206117,-45663.39971713396,-0.020324380707374818,,18246.233752010194,52575,0.6488417726986634,13943.055306025119,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,87,86
90,90,2500,2.5,0.25,14790,8.262302429320256,47,0.0018368631460624783,0.0035291976674890527,4.309549599470087,False,7,7,0,1.0,187594.70667584988,179544.83874218463,0.08977241937109223,-45263.77429920994,-0.020831044474376365,,25649.262677454946,19213,0.23711263868491528,8049.867933665308,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,95,95
91,91,2500,2.5,0.5,14790,8.230668672134527,47,0.001870080665273485,0.003606828486750921,4.397289892172467,False,7,7,0,1.0,190968.72253816595,182916.4570829062,0.09145822854145313,-45263.77429920994,-0.020798771694414825,,26130.922440415172,19241,0.23745819397993312,8052.2654552597305,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,93,93
92,92,1560,2.5,0.5,14790,7.613130507456574,47,0.0020275283393355213,0.004227697730990066,4.820275287483341,False,9,9,0,1.0,209472.934728769,198854.44895943668,0.09942722447971837,-45263.77429920994,-0.02062687679641409,,22094.93877327074,25681,0.31693591183403474,10618.485769332325,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,89,88
93,93,3900,2.5,0.25,14790,7.505910052454644,47,0.0016879182026784496,0.0035698363821286523,3.9173051838439914,False,7,7,0,1.0,172385.6562002305,164352.24362198485,0.08217612181099249,-45263.77429920994,-0.020977717577356156,,23478.891945997835,27564,0.34017450542398403,8033.412578245667,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,98,98
94,94,2500,2.5,0.0,14790,7.473272025246559,47,0.0017373361872780495,0.003690399182357508,4.0494751304397765,False,7,7,0,1.0,177376.04486772796,169334.0271103065,0.08466701355515327,-45263.77429920994,-0.02090814508742479,,24190.575301472356,17628,0.21755174073479866,8042.017757421478,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,96,96
95,95,1560,2.5,0.25,14790,7.207679790911792,47,0.001856679965289799,0.004089232814077128,4.378607267769856,False,9,9,0,1.0,191969.1051629696,181359.68479245246,0.09067984239622624,-45263.77429920994,-0.020709745553958294,,20151.076088050275,25562,0.31546730183020893,10609.42037051709,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,94,94
96,96,3900,2.0,0.25,14790,6.897450497122779,47,0.0020320025697245733,0.004676661440494315,4.761757582585851,False,9,9,0,1.0,209573.1702741119,199115.84073986375,0.09955792036993197,-45263.77429920994,-0.020907809489089425,,22123.982304429304,32084,0.39595700304829134,10457.329534248136,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,88,90
97,97,3900,2.5,0.0,14790,6.671205551076437,47,0.0016139579259781798,0.003840503428623194,3.7329836959469,False,7,7,0,1.0,164799.8010010714,156755.60203037175,0.07837780101518589,-45263.77429920994,-0.020996020180930566,,22393.65743291025,17880,0.22066173838995914,8044.19897069969,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,101,101
98,98,3900,2.0,0.0,14790,6.252888942344888,47,0.0019222411939179072,0.00488008554690574,4.477601023138084,False,9,9,0,1.0,198191.6456680018,187725.7004086423,0.09386285020432109,-45263.77429920994,-0.020962754322969623,,20858.41115651581,22221,0.27423515037825963,10465.945259359502,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,92,92
99,99,5850,2.5,0.0,14790,5.97069662425525,47,0.00166796471673621,0.004434678343749975,3.793980229270118,False,5,5,0,1.0,168280.4611313264,161987.19216569673,0.08099359608284826,-45263.77429920994,-0.021347922547933183,,32397.438433139345,14422,0.17798565945525677,6293.268965629639,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,99,99
100,100,5850,2.0,0.0,14790,5.605967953275981,47,0.0016448751498308871,0.004657818903505662,3.745716333144407,False,7,7,0,1.0,168113.5118865437,159545.60627061408,0.07977280313530705,-45263.77429920994,-0.021297075389673296,,22792.229467230583,25611,0.31607202359649017,8567.905615929618,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,100,100
101,101,3900,2.5,0.5,14790,5.202816132244789,47,0.001604810254562747,0.0048964968898726246,3.714080119699365,False,7,7,0,1.0,163430.5397362285,155369.89386271563,0.07768494693135773,-45663.39971713396,-0.020916335789128295,,22195.69912324509,33805,0.41719631243135175,8060.645873512869,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,102,102
102,102,3900,2.0,0.5,14790,5.13712647306665,47,0.0017005105532254716,0.005254838146497498,3.9588671810360485,False,8,8,0,1.0,174166.97953409073,164890.8796360176,0.08244543981800881,-45663.39971713396,-0.0208255129681902,,20611.3599545022,38147,0.4707820656801886,9276.099898073131,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,97,97
103,103,5850,1.75,0.25,14790,4.677416221070303,47,0.001515560285415313,0.005143603334771161,3.481216738437114,False,8,8,0,1.0,155700.15590475255,146240.16077540422,0.07312008038770221,-45663.39971713396,-0.02100417350645319,,18280.020096925527,38683,0.47739698132767283,9459.99512934832,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,104,104
104,104,5850,1.75,0.5,14790,4.391056738702619,47,0.0015719349528829068,0.005682844759223506,3.6186549033567186,False,8,8,0,1.0,161083.66301507986,151637.2637625091,0.0758186318812545,-45663.39971713396,-0.020952158718125898,,18954.657970313638,41664,0.5141862789865357,9446.399252570736,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,103,103
105,105,5850,2.0,0.25,14790,3.7257560513364214,47,0.001210645565556196,0.005158255744343602,2.7164037714739036,False,6,6,0,1.0,123145.71770087752,115735.57013640148,0.057867785068200665,-45663.39971713396,-0.021303086704522564,,19289.261689400246,35852,0.4424588727492626,7410.147564476034,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,106,106
106,106,5850,2.5,0.25,14790,3.725169144392586,47,0.001173158138598836,0.00499931879005737,2.626453050895574,False,4,4,0,1.0,117222.60368261562,112093.5702526238,0.056046785126311935,-45663.39971713419,-0.021339343989872948,,28023.39256315595,24791,0.30595218995668216,5129.033429991818,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,108,108
107,107,5850,2.0,0.5,14790,3.4083435077742448,47,0.001217021799199977,0.005668331868809044,2.725435184397201,False,6,6,0,1.0,123497.6526510677,116100.59307032923,0.05805029653516458,-45663.39971713396,-0.021299459575298565,,19350.098845054872,38794,0.4787668612472078,7397.059580738487,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,105,105
108,108,5850,2.5,0.5,14790,3.376399335596125,47,0.0011780621601395727,0.005538787083349352,2.6316433613740338,False,4,4,0,1.0,117427.02239760585,112304.04007229277,0.05615202003614628,-45663.39971713419,-0.021337245335108092,,28076.010018073193,27697,0.34181589307531873,5122.982325313069,2026-06-09 21:30:00+08:00,2026-08-05 03:59:00+08:00,107,107
