ma_window,entry_z,exit_z,trade_count,sharpe_ratio,net_pnl_twd,return_pct,max_drawdown_pct,win_rate,ticks_median,ticks_p25,ticks_lt1_share
390,2.0,0.25,71,11.080366386403032,424745.00718479627,0.21237250359239826,-0.017549033890909393,0.9014084507042254,1.3268382643434542,0.7611231234011882,0.29577464788732394
390,2.0,0.5,68,12.602801260484298,468697.16222698346,0.2343485811134919,-0.01703307075630706,0.8823529411764706,1.7429539929964921,0.8179814701561778,0.29411764705882354
390,2.5,0.0,54,12.946192382264258,350287.2679538457,0.17514363397692284,-0.013592704882861009,0.9259259259259259,1.6961813158507155,0.634064688294782,0.3148148148148148
390,2.5,0.25,49,12.47681455181675,359312.8437543476,0.1796564218771737,-0.013664198742464028,0.9387755102040817,1.8372180206614814,0.9233748614216618,0.2653061224489796
390,2.5,0.5,49,13.902699582919265,386579.2165732685,0.19328960828663433,-0.013447566668586541,0.9591836734693877,2.11414321850458,0.9645197388256282,0.2857142857142857
780,1.0,0.0,142,13.68167241684841,648538.8635786134,0.3242694317893067,-0.01753970874624832,0.8661971830985915,1.1070619006358058,0.5011921249829745,0.43661971830985913
780,1.0,0.25,107,13.485752914581887,604887.72661368,0.30244386330684,-0.017871846315853184,0.9065420560747663,1.291232143383649,0.658850504086767,0.3644859813084112
780,1.0,0.5,80,11.439000638326588,528188.8633302718,0.2640944316651358,-0.01937714210608308,0.925,1.5873835518895452,0.9675651420547529,0.2625
780,1.25,0.0,98,13.67147065277067,555853.3324375091,0.2779266662187546,-0.018094201384352172,0.9183673469387755,1.3858653025094827,0.7853670906121732,0.3469387755102041
780,1.25,0.25,80,12.865786551554871,566212.2221063535,0.2831061110531767,-0.01816350859339347,0.95,1.4529078621929727,0.9677402891225112,0.275
780,1.25,0.5,65,12.381879594963182,539818.3007188874,0.26990915035944363,-0.01830870891163512,0.9384615384615385,1.6550694594869275,1.2122828714313238,0.18461538461538463
780,1.5,0.0,67,13.104369022548655,482745.90368110157,0.24137295184055088,-0.018608186821235516,0.9552238805970149,1.9513566560519302,0.9718441290593101,0.2835820895522388
780,1.5,0.25,58,12.418789588475494,518998.4103422611,0.2594992051711306,-0.01837613786480475,0.9655172413793104,2.268357735241682,1.1905766123315247,0.20689655172413793
780,1.5,0.5,49,11.964487939945874,498630.3373638682,0.249315168681934,-0.018533941619684708,0.9387755102040817,2.5722866779642524,1.476967103216711,0.12244897959183673
780,1.75,0.0,51,13.499048860257318,414985.7790295472,0.20749288951477363,-0.018925169506417552,0.9607843137254902,2.453406588134823,1.1199910871546468,0.21568627450980393
780,1.75,0.25,45,13.346551057086387,448335.3627870589,0.22416768139352952,-0.01884367634901695,0.9555555555555556,2.658977818303343,1.3151566240949073,0.13333333333333333
780,1.75,0.5,40,11.580661255384236,429313.0081317059,0.21465650406585307,-0.018927093328529963,0.95,2.8411981380917704,1.5858133204747384,0.1
780,2.0,0.0,42,12.612495464979188,351300.41994414915,0.17565020997207448,-0.019365782982253475,0.9285714285714286,2.4887321674710408,1.3828855265023967,0.19047619047619047
780,2.0,0.25,39,13.32887358967393,411008.93767400703,0.20550446883700368,-0.019160327882689746,0.9230769230769231,3.2226136516373645,1.6746498596798438,0.1282051282051282
780,2.0,0.5,34,11.511805274486168,388666.5724008354,0.19433328620041768,-0.01927378712678901,0.9411764705882353,3.192076472881431,1.8733093884067913,0.08823529411764706
780,2.5,0.0,28,12.975537231468904,301249.53160748736,0.15062476580374362,-0.01978955483890518,1.0,3.0914416547388384,1.824909250024191,0.03571428571428571
780,2.5,0.25,28,13.233079321824915,369031.32226544875,0.1845156611327245,-0.019506952467316516,1.0,3.896066713384381,3.0630525119007954,0.03571428571428571
780,2.5,0.5,27,12.232022141065228,378280.0469645547,0.1891400234822773,-0.01935940780245978,0.9629629629629629,4.321375306904205,2.8834643227124515,0.037037037037037035
1560,1.0,0.0,73,13.336174445142165,523729.90735631617,0.2618649536781581,-0.01923762559024576,0.958904109589041,1.7063358542673717,0.9475755740942302,0.273972602739726
1560,1.0,0.25,56,12.317059489797593,511698.2825593134,0.2558491412796569,-0.019302703656204748,0.9464285714285714,2.5192942117989228,1.6198461934756894,0.125
1560,1.0,0.5,46,11.19782388900687,492814.39219334436,0.24640719609667222,-0.021062048844870618,0.9565217391304348,2.7137880998231068,1.8919487751895223,0.06521739130434782
1560,1.25,0.0,51,11.743137682462585,441325.2151628049,0.2206626075814024,-0.01973280836770903,0.9803921568627451,2.3333012473803905,1.404641743731485,0.17647058823529413
